"","NDI","site_no","SITE_CODE","STATION","mergeOn","lat","lon"
"8849","15949",NA,"374470N1220460W001","","374470N1220460W001",39.7,-122.14
"8850","15951",NA,"374485N1208857W001","","374485N1208857W001",39.7,-122.14
"8851","15952",NA,"374485N1209029W001","","374485N1209029W001",39.7,-122.14
"8852","15953",NA,"374493N1206671W001","","374493N1206671W001",39.7,-122.14
"8853","15954",NA,"374493N1206760W001","","374493N1206760W001",39.7,-122.14
"8854","15955",NA,"374493N1208354W001","","374493N1208354W001",39.7,-122.14
"8855","15956",NA,"374493N1209443W001","","374493N1209443W001",39.7,-122.14
"8856","15960",NA,"374502N1221430W004","","374502N1221430W004",39.7,-122.14
"8857","15961",NA,"374507N1207741W001","","374507N1207741W001",39.7,-122.14
"8858","15962",NA,"374513N1206504W001","","374513N1206504W001",39.7,-122.14
"8859","15963",NA,"374527N1209768W001","","374527N1209768W001",39.7,-122.14
"8860","15964",NA,"374546N1208493W001","","374546N1208493W001",39.7,-122.14
"8861","15966",NA,"374563N1209443W001","","374563N1209443W001",39.7,-122.14
"8862","15967",NA,"374563N1209627W001","","374563N1209627W001",39.7,-122.14
"8863","15968",NA,"374568N1211673W001","","374568N1211673W001",39.7,-122.14
"8864","15969",NA,"374571N1208768W001","","374571N1208768W001",39.7,-122.14
"8865","15970",NA,"374582N1206907W001","","374582N1206907W001",39.7,-122.14
"8866","15971",NA,"374585N1209766W001","","374585N1209766W001",39.7,-122.14
"8867","15973",NA,"374607N1209102W001","","374607N1209102W001",39.7,-122.14
"8868","15974",NA,"374607N1211652W001","","374607N1211652W001",39.7,-122.14
"8869","15975",NA,"374610N1208474W001","","374610N1208474W001",39.7,-122.14
"8870","15976",NA,"374624N1206282W001","","374624N1206282W001",39.7,-122.14
"8871","15977",NA,"374638N1207877W001","","374638N1207877W001",39.7,-122.14
"8872","15978",NA,"374638N1208132W001","","374638N1208132W001",39.7,-122.14
"8873","15979",NA,"374638N1208241W001","","374638N1208241W001",39.7,-122.14
"8874","15980",NA,"374638N1209241W001","","374638N1209241W001",39.7,-122.14
"8875","15981",NA,"374641N1208585W001","","374641N1208585W001",39.7,-122.14
"8876","15982",NA,"374643N1224317W001","","374643N1224317W001",39.7,-122.14
"8877","15983",NA,"374651N1224410W001","","374651N1224410W001",39.7,-122.14
"8878","15984",NA,"374680N1208491W001","","374680N1208491W001",39.7,-122.14
"8879","15985",NA,"374693N1206496W001","","374693N1206496W001",39.7,-122.14
"8880","15986",NA,"374699N1207441W001","","374699N1207441W001",39.7,-122.14
"8881","15987",NA,"374700N1224326W001","","374700N1224326W001",39.7,-122.14
"8882","15988",NA,"374707N1207991W001","","374707N1207991W001",39.7,-122.14
"8883","15989",NA,"374712N1211328W002","","374712N1211328W002",39.7,-122.14
"8884","15990",NA,"374713N1208674W001","","374713N1208674W001",39.7,-122.14
"8885","15991",NA,"374718N1209129W001","","374718N1209129W001",39.7,-122.12
"8886","15992",NA,"374741N1206343W001","","374741N1206343W001",39.7,-122.12
"8887","15993",NA,"374743N1209593W001","","374743N1209593W001",39.7,-122.12
"8888","15994",NA,"374743N1209763W001","","374743N1209763W001",39.7,-122.12
"8889","15995",NA,"374746N1209352W001","","374746N1209352W001",39.7,-122.12
"8890","15996",NA,"374760N1207035W001","","374760N1207035W001",39.7,-122.12
"8891","15997",NA,"374760N1209304W001","","374760N1209304W001",39.7,-122.12
"8892","15998",NA,"374768N1208582W001","","374768N1208582W001",39.7,-122.12
"8893","15999",NA,"374774N1206254W001","","374774N1206254W001",39.7,-122.12
"8894","16000",NA,"374780N1208879W001","","374780N1208879W001",39.7,-122.12
"8895","16001",NA,"374782N1207971W001","","374782N1207971W001",39.7,-122.12
"8896","16002",NA,"374782N1209757W001","","374782N1209757W001",39.7,-122.12
"8897","16003",NA,"374802N1206574W001","","374802N1206574W001",39.7,-122.12
"8898","16005",NA,"374806N1206261W002","","374806N1206261W002",39.7,-122.12
"8899","16006",NA,"374813N1208760W001","","374813N1208760W001",39.7,-122.12
"8900","16007",NA,"374816N1211350W001","","374816N1211350W001",39.7,-122.12
"8901","16008",NA,"374818N1209227W001","","374818N1209227W001",39.7,-122.12
"8902","16009",NA,"374833N1224430W001","","374833N1224430W001",39.7,-122.12
"8903","16010",NA,"374843N1209446W001","","374843N1209446W001",39.7,-122.12
"8904","16012",NA,"374852N1206310W001","","374852N1206310W001",39.7,-122.12
"8905","16014",NA,"374868N1211413W001","","374868N1211413W001",39.7,-122.12
"8906","16015",NA,"374891N1209810W001","","374891N1209810W001",39.7,-122.12
"8907","16017",NA,"374905N1208257W001","","374905N1208257W001",39.7,-122.12
"8908","16018",NA,"374913N1206916W001","","374913N1206916W001",39.7,-122.12
"8909","16020",NA,"374921N1207468W001","","374921N1207468W001",39.7,-122.12
"8910","16021",NA,"374924N1209507W001","","374924N1209507W001",39.7,-122.12
"8911","16022",NA,"374934N1211934W001","","374934N1211934W001",39.7,-122.12
"8912","16023",NA,"374940N1210862W001","","374940N1210862W001",39.7,-122.12
"8913","16024",NA,"374941N1206507W001","","374941N1206507W001",39.7,-122.12
"8914","16025",NA,"374946N1210032W001","","374946N1210032W001",39.7,-122.12
"8915","16026",NA,"374955N1206271W001","","374955N1206271W001",39.7,-122.12
"8916","16029",NA,"374963N1210032W001","","374963N1210032W001",39.7,-122.12
"8917","16030",NA,"374966N1207577W001","","374966N1207577W001",39.7,-122.12
"8918","16031",NA,"374983N1211954W001","","374983N1211954W001",39.7,-122.12
"8919","16033",NA,"374996N1209641W001","","374996N1209641W001",39.7,-122.12
"8920","16034",NA,"374996N1209746W001","","374996N1209746W001",39.7,-122.12
"8921","16035",NA,"374999N1209032W001","","374999N1209032W001",39.7,-122.12
"8922","16039",NA,"375007N1211816W001","","375007N1211816W001",39.7,-122.12
"8923","16041",NA,"375015N1211011W001","","375015N1211011W001",39.7,-122.12
"8924","16042",NA,"375016N1209293W001","","375016N1209293W001",39.7,-122.12
"8925","16043",NA,"375021N1209377W001","","375021N1209377W001",39.7,-122.12
"8926","16044",NA,"375034N1212139W001","","375034N1212139W001",39.7,-122.12
"8927","16045",NA,"375035N1211913W001","","375035N1211913W001",39.7,-122.12
"8928","16048",NA,"375039N1224961W003","","375039N1224961W003",39.7,-122.12
"8929","16049",NA,"375043N1206985W001","","375043N1206985W001",39.7,-122.12
"8930","16051",NA,"375046N1207071W001","","375046N1207071W001",39.7,-122.12
"8931","16052",NA,"375046N1211743W001","","375046N1211743W001",39.7,-122.12
"8932","16053",NA,"375052N1209238W001","","375052N1209238W001",39.7,-122.12
"8933","16054",NA,"375057N1208854W001","","375057N1208854W001",39.7,-122.12
"8934","16056",NA,"375070N1186380W001","","375070N1186380W001",39.7,-122.12
"8935","16057",NA,"375071N1208991W001","","375071N1208991W001",39.7,-122.12
"8936","16058",NA,"375074N1208054W001","","375074N1208054W001",39.7,-122.12
"8937","16060",NA,"375082N1207038W001","","375082N1207038W001",39.7,-122.12
"8938","16061",NA,"375083N1224973W001","","375083N1224973W001",39.7,-122.12
"8939","16062",NA,"375085N1212174W001","","375085N1212174W001",39.7,-122.12
"8940","16063",NA,"375091N1206074W001","","375091N1206074W001",39.7,-122.12
"8941","16064",NA,"375096N1206804W001","","375096N1206804W001",39.7,-122.12
"8942","16066",NA,"375102N1207577W001","","375102N1207577W001",39.7,-122.12
"8943","16067",NA,"375130N1207454W001","","375130N1207454W001",39.7,-122.12
"8944","16069",NA,"375130N1209532W001","","375130N1209532W001",39.7,-122.12
"8945","16070",NA,"375130N1211957W001","","375130N1211957W001",39.7,-122.12
"8946","16072",NA,"375136N1206739W001","","375136N1206739W001",39.7,-122.12
"8947","16073",NA,"375138N1206171W001","","375138N1206171W001",39.7,-122.12
"8948","16074",NA,"375152N1212031W001","","375152N1212031W001",39.7,-122.12
"8949","16076",NA,"375163N1206074W001","","375163N1206074W001",39.7,-122.12
"8950","16077",NA,"375168N1206877W001","","375168N1206877W001",39.7,-122.12
"8951","16078",NA,"375174N1206971W001","","375174N1206971W001",39.7,-122.12
"8952","16079",NA,"375174N1207057W001","","375174N1207057W001",39.7,-122.12
"8953","16080",NA,"375218N1208027W001","","375218N1208027W001",39.7,-122.12
"8954","16081",NA,"375218N1209804W001","","375218N1209804W001",39.7,-122.12
"8955","16082",NA,"375224N1210196W001","","375224N1210196W001",39.7,-122.12
"8956","16083",NA,"375227N1210327W001","","375227N1210327W001",39.7,-122.12
"8957","16085",NA,"375241N1210513W001","","375241N1210513W001",39.7,-122.12
"8958","16087",NA,"375252N1209277W001","","375252N1209277W001",39.7,-122.12
"8959","16091",NA,"375261N1219868W001","","375261N1219868W001",39.7,-122.12
"8960","16092",NA,"375280N1209035W001","","375280N1209035W001",39.7,-122.12
"8961","16093",NA,"375285N1206174W001","","375285N1206174W001",39.7,-122.12
"8962","16096",NA,"375311N1205714W001","","375311N1205714W001",39.7,-122.12
"8963","16097",NA,"375313N1212242W001","","375313N1212242W001",39.7,-122.12
"8964","16098",NA,"375314N1183579W001","","375314N1183579W001",39.7,-122.12
"8965","16099",NA,"375321N1207113W001","","375321N1207113W001",39.7,-122.12
"8966","16100",NA,"375321N1211363W001","","375321N1211363W001",39.7,-122.12
"8967","16101",NA,"375360N1208841W001","","375360N1208841W001",39.7,-122.12
"8968","16102",NA,"375366N1209852W001","","375366N1209852W001",39.7,-122.12
"8969","16103",NA,"375371N1207852W001","","375371N1207852W001",39.7,-122.12
"8970","16106",NA,"375376N1220399W003","","375376N1220399W003",39.7,-122.12
"8971","16107",NA,"375382N1208993W001","","375382N1208993W001",39.7,-122.12
"8972","16108",NA,"375388N1207552W001","","375388N1207552W001",39.7,-122.12
"8973","16109",NA,"375423N1211955W001","","375423N1211955W001",39.7,-122.12
"8974","16111",NA,"375427N1210485W001","","375427N1210485W001",39.7,-122.12
"8975","16112",NA,"375430N1209941W001","","375430N1209941W001",39.7,-122.12
"8976","16114",NA,"375441N1209343W001","","375441N1209343W001",39.7,-122.12
"8977","16115",NA,"375463N1213325W001","","375463N1213325W001",39.7,-122.12
"8978","16116",NA,"375470N1206597W005","","375470N1206597W005",39.7,-122.12
"8979","16117",NA,"375474N1206404W001","","375474N1206404W001",39.7,-122.12
"8980","16118",NA,"375477N1206182W001","","375477N1206182W001",39.7,-122.12
"8981","16119",NA,"375477N1209932W001","","375477N1209932W001",39.7,-122.12
"8982","16120",NA,"375477N1210927W001","","375477N1210927W001",39.7,-122.12
"8983","16121",NA,"375480N1209085W001","","375480N1209085W001",39.7,-122.12
"8984","16122",NA,"375480N1209379W001","","375480N1209379W001",39.7,-122.12
"8985","16123",NA,"375491N1207902W001","","375491N1207902W001",39.7,-122.12
"8986","16124",NA,"375493N1207213W001","","375493N1207213W001",39.7,-122.12
"8987","16125",NA,"375493N1219813W001","","375493N1219813W001",39.7,-122.12
"8988","16127",NA,"375494N1212018W001","","375494N1212018W001",39.7,-122.12
"8989","16130",NA,"375504N1212400W001","","375504N1212400W001",39.7,-122.12
"8990","16131",NA,"375508N1212462W001","","375508N1212462W001",39.7,-122.12
"8991","16132",NA,"375509N1212609W001","","375509N1212609W001",39.7,-122.12
"8992","16133",NA,"375513N1205449W001","","375513N1205449W001",39.7,-122.12
"8993","16134",NA,"375513N1210224W001","","375513N1210224W001",39.7,-122.12
"8994","16135",NA,"375513N1210393W001","","375513N1210393W001",39.7,-122.12
"8995","16137",NA,"375543N1206888W001","","375543N1206888W001",39.7,-122.12
"8996","16139",NA,"375574N1207560W001","","375574N1207560W001",39.7,-122.12
"8997","16140",NA,"375574N1209777W001","","375574N1209777W001",39.7,-122.12
"8998","16141",NA,"375588N1210113W001","","375588N1210113W001",39.7,-122.12
"8999","16143",NA,"375605N1209571W001","","375605N1209571W001",39.7,-122.12
"9000","16144",NA,"375607N1210671W001","","375607N1210671W001",39.7,-122.12
"9001","16145",NA,"375614N1212602W001","","375614N1212602W001",39.7,-122.12
"9002","16147",NA,"375616N1220103W001","","375616N1220103W001",39.7,-122.12
"9003","16148",NA,"375621N1212742W001","","375621N1212742W001",39.7,-122.12
"9004","16149",NA,"375627N1205446W001","","375627N1205446W001",39.7,-122.12
"9005","16150",NA,"375633N1219678W001","","375633N1219678W001",39.7,-122.12
"9006","16151",NA,"375638N1208921W001","","375638N1208921W001",39.7,-122.12
"9007","16152",NA,"375650N1212877W001","","375650N1212877W001",39.7,-122.12
"9008","16153",NA,"375657N1206304W001","","375657N1206304W001",39.7,-122.12
"9009","16154",NA,"375658N1212922W001","","375658N1212922W001",39.7,-122.12
"9010","16155",NA,"375660N1210668W001","","375660N1210668W001",39.7,-122.12
"9011","16156",NA,"375663N1208679W001","","375663N1208679W001",39.7,-122.12
"9012","16157",NA,"375674N1206613W001","","375674N1206613W001",39.7,-122.12
"9013","16158",NA,"375674N1207066W001","","375674N1207066W001",39.7,-122.12
"9014","16159",NA,"375677N1206613W001","","375677N1206613W001",39.7,-122.12
"9015","16160",NA,"375677N1206982W001","","375677N1206982W001",39.7,-122.12
"9016","16161",NA,"375690N1187510W001","","375690N1187510W001",39.7,-122.12
"9017","16162",NA,"375693N1209663W001","","375693N1209663W001",39.7,-122.12
"9018","16164",NA,"375713N1209752W001","","375713N1209752W001",39.7,-122.12
"9019","16166",NA,"375738N1209271W001","","375738N1209271W001",39.7,-122.12
"9020","16167",NA,"375741N1206499W001","","375741N1206499W001",39.7,-122.12
"9021","16168",NA,"375746N1208835W001","","375746N1208835W001",39.7,-122.12
"9022","16169",NA,"375758N1211918W001","","375758N1211918W001",39.7,-122.12
"9023","16170",NA,"375773N1212880W001","","375773N1212880W001",39.7,-122.12
"9024","16171",NA,"375774N1207702W001","","375774N1207702W001",39.7,-122.12
"9025","16172",NA,"375774N1212096W001","","375774N1212096W001",39.7,-122.12
"9026","16173",NA,"375788N1209585W001","","375788N1209585W001",39.7,-122.12
"9027","16174",NA,"375791N1209960W001","","375791N1209960W001",39.7,-122.12
"9028","16175",NA,"375796N1208196W001","","375796N1208196W001",39.7,-122.12
"9029","16176",NA,"375796N1210124W001","","375796N1210124W001",39.7,-122.12
"9030","16177",NA,"375799N1210313W001","","375799N1210313W001",39.7,-122.12
"9031","16178",NA,"375805N1210438W001","","375805N1210438W001",39.7,-122.12
"9032","16179",NA,"375824N1207293W001","","375824N1207293W001",39.7,-122.12
"9033","16180",NA,"375830N1212024W001","","375830N1212024W001",39.7,-122.12
"9034","16181",NA,"375852N1207371W001","","375852N1207371W001",39.7,-122.12
"9035","16182",NA,"375860N1209027W001","","375860N1209027W001",39.7,-122.12
"9036","16183",NA,"375892N1220587W001","","375892N1220587W001",39.7,-122.12
"9037","16185",NA,"375893N1206618W001","","375893N1206618W001",39.7,-122.12
"9038","16189",NA,"375896N1206704W001","","375896N1206704W001",39.7,-122.12
"9039","16190",NA,"375910N1206804W001","","375910N1206804W001",39.7,-122.12
"9040","16191",NA,"375921N1206954W001","","375921N1206954W001",39.7,-122.12
"9041","16193",NA,"375943N1207741W001","","375943N1207741W001",39.7,-122.12
"9042","16194",NA,"375960N1220308W001","","375960N1220308W001",39.7,-122.12
"9043","16198",NA,"375985N1209841W001","","375985N1209841W001",39.7,-122.12
"9044","16199",NA,"375999N1206627W001","","375999N1206627W001",39.7,-122.12
"9045","16200",NA,"376005N1208291W001","","376005N1208291W001",39.7,-122.12
"9046","16201",NA,"376013N1206863W001","","376013N1206863W001",39.7,-122.12
"9047","16202",NA,"376018N1207196W001","","376018N1207196W001",39.7,-122.12
"9048","16203",NA,"376021N1206696W001","","376021N1206696W001",39.7,-122.12
"9049","16204",NA,"376038N1208854W001","","376038N1208854W001",39.7,-122.12
"9050","16205",NA,"376041N1206807W001","","376041N1206807W001",39.7,-122.12
"9051","16206",NA,"376063N1223938W001","","376063N1223938W001",39.7,-122.12
"9052","16207",NA,"376066N1208141W001","","376066N1208141W001",39.7,-122.12
"9053","16208",NA,"376071N1207766W001","","376071N1207766W001",39.7,-122.12
"9054","16209",NA,"376074N1206943W001","","376074N1206943W001",39.7,-122.12
"9055","16210",NA,"376127N1208427W001","","376127N1208427W001",39.7,-122.12
"9056","16211",NA,"376127N1213219W001","","376127N1213219W001",39.7,-122.12
"9057","16212",NA,"376129N1212942W001","","376129N1212942W001",39.7,-122.12
"9058","16213",NA,"376130N1211307W001","","376130N1211307W001",39.7,-122.12
"9059","16215",NA,"376141N1210577W001","","376141N1210577W001",39.7,-122.12
"9060","16217",NA,"376178N1207509W001","","376178N1207509W001",39.7,-122.12
"9061","16218",NA,"376180N1206343W001","","376180N1206343W001",39.7,-122.12
"9062","16219",NA,"376180N1210941W001","","376180N1210941W001",39.7,-122.12
"9063","16221",NA,"376185N1206879W001","","376185N1206879W001",39.7,-122.12
"9064","16222",NA,"376185N1206991W001","","376185N1206991W001",39.7,-122.12
"9065","16223",NA,"376185N1207416W001","","376185N1207416W001",39.7,-122.12
"9066","16224",NA,"376191N1210499W001","","376191N1210499W001",39.7,-122.12
"9067","16225",NA,"376210N1206410W001","","376210N1206410W001",39.7,-122.12
"9068","16226",NA,"376223N1221229W001","","376223N1221229W001",39.7,-122.12
"9069","16229",NA,"376230N1213433W001","","376230N1213433W001",39.7,-122.12
"9070","16230",NA,"376233N1213247W001","","376233N1213247W001",39.7,-122.12
"9071","16233",NA,"376273N1189745W001","","376273N1189745W001",39.7,-122.12
"9072","16237",NA,"376302N1206552W001","","376302N1206552W001",39.7,-122.12
"9073","16238",NA,"376302N1207988W001","","376302N1207988W001",39.7,-122.12
"9074","16240",NA,"376322N1213413W001","","376322N1213413W001",39.7,-122.12
"9075","16241",NA,"376324N1208891W001","","376324N1208891W001",39.7,-122.12
"9076","16243",NA,"376347N1224264W001","","376347N1224264W001",39.7,-122.12
"9077","16244",NA,"376368N1208638W001","","376368N1208638W001",39.7,-122.09
"9078","16245",NA,"376371N1207736W001","","376371N1207736W001",39.7,-122.09
"9079","16246",NA,"376377N1211496W001","","376377N1211496W001",39.7,-122.09
"9080","16248",NA,"376382N1188659W001","","376382N1188659W001",39.7,-122.09
"9081","16250",NA,"376388N1213056W001","","376388N1213056W001",39.7,-122.09
"9082","16251",NA,"376388N1213233W001","","376388N1213233W001",39.7,-122.09
