"","NDI","mergeOn","lat","lon"
"10230","17741","385469N1213389W001",39.9,-122.12
"10231","17742","385497N1218039W001",39.9,-122.12
"10232","17743","385503N1218973W001",39.9,-122.12
"10233","17744","385529N1225106W001",39.9,-122.12
"10234","17745","385537N1214369W001",39.9,-122.12
"10235","17746","385541N1211812W001",39.9,-122.12
"10236","17747","385543N1212592W001",39.9,-122.12
"10237","17748","385560N1227528W001",39.9,-122.12
"10238","17749","385567N1214751W001",39.9,-122.12
"10239","17750","385571N1212250W001",39.9,-122.12
"10240","17751","385578N1213240W001",39.9,-122.12
"10241","17752","385580N1218312W001",39.9,-122.12
"10242","17753","385586N1218213W001",39.9,-122.12
"10243","17754","385587N1219839W001",39.9,-122.12
"10244","17755","385607N1228573W001",39.9,-122.12
"10245","17756","385612N1219270W001",39.9,-122.12
"10246","17757","385619N1216436W001",39.9,-122.12
"10247","17758","385620N1219718W001",39.9,-122.12
"10248","17759","385650N1214998W001",39.9,-122.12
"10249","17760","385655N1217030W001",39.9,-122.12
"10250","17761","385678N1228595W001",39.9,-122.12
"10251","17762","385679N1228529W001",39.9,-122.12
"10252","17763","385682N1217327W001",39.9,-122.12
"10253","17764","385684N1224485W001",39.9,-122.12
"10254","17765","385685N1219404W001",39.9,-122.12
"10255","17766","385687N1218046W001",39.9,-122.12
"10256","17767","385690N1227238W001",39.9,-122.12
"10257","17768","385707N1211868W001",39.9,-122.12
"10258","17769","385725N1225709W001",39.9,-122.12
"10259","17770","385746N1215777W001",39.9,-122.12
"10260","17771","385751N1219707W001",39.9,-122.12
"10261","17772","385760N1214031W001",39.9,-122.12
"10262","17773","385784N1214655W001",39.9,-122.12
"10263","17774","385788N1214110W001",39.9,-122.12
"10264","17775","385791N1225636W001",39.9,-122.12
"10265","17776","385807N1219527W001",39.9,-122.12
"10266","17777","385810N1215173W001",39.9,-122.12
"10267","17780","385827N1217848W001",39.9,-122.12
"10268","17781","385828N1213385W001",39.9,-122.12
"10269","17784","385833N1217272W001",39.9,-122.12
"10270","17785","385837N1218223W001",39.9,-122.12
"10271","17786","385841N1213534W001",39.9,-122.12
"10272","17788","385841N1214185W001",39.9,-122.12
"10273","17789","385849N1213173W001",39.9,-122.12
"10274","17790","385865N1216754W001",39.9,-122.12
"10275","17791","385894N1216449W001",39.9,-122.12
"10276","17792","385901N1218020W001",39.9,-122.12
"10277","17793","385902N1219112W001",39.9,-122.12
"10278","17794","385905N1218073W001",39.9,-122.12
"10279","17795","385914N1212475W001",39.9,-122.12
"10280","17796","385921N1228690W001",39.9,-122.12
"10281","17798","385923N1211621W001",39.9,-122.12
"10282","17799","385926N1225938W001",39.9,-122.12
"10283","17800","385938N1218398W001",39.9,-122.12
"10284","17801","385947N1213985W001",39.9,-122.12
"10285","17806","385953N1219719W001",39.9,-122.12
"10286","17807","385954N1226201W002",39.9,-122.12
"10287","17808","385963N1214269W001",39.9,-122.12
"10288","17809","385966N1214582W001",39.9,-122.12
"10289","17811","385974N1212706W001",39.9,-122.12
"10290","17813","385978N1213980W001",39.9,-122.12
"10291","17814","385979N1213597W001",39.9,-122.12
"10292","17815","385980N1213694W001",39.9,-122.12
"10293","17816","385996N1227481W001",39.9,-122.12
"10294","17817","386008N1215488W001",39.9,-122.12
"10295","17818","386016N1213761W001",39.9,-122.12
"10296","17820","386038N1213882W002",39.91,-122.17
"10297","17822","386038N1214357W001",39.91,-122.17
"10298","17823","386040N1216107W001",39.91,-122.07
"10299","17824","386040N1216591W001",39.91,-122.07
"10300","17826","386041N1216747W002",39.91,-122.07
"10301","17827","386049N1213427W001",39.91,-122.07
"10302","17828","386061N1215313W001",39.91,-122.07
"10303","17831","386069N1213982W001",39.91,-122.07
"10304","17832","386077N1214309W001",39.91,-122.07
"10305","17833","386078N1212713W001",39.91,-122.07
"10306","17836","386090N1212922W001",39.91,-122.07
"10307","17837","386104N1227706W001",39.91,-122.07
"10308","17838","386110N1213634W001",39.91,-122.07
"10309","17839","386115N1214786W001",39.91,-122.07
"10310","17840","386117N1213150W001",39.91,-122.07
"10311","17841","386119N1217600W001",39.91,-122.07
"10312","17842","386120N1217849W001",39.91,-122.07
"10313","17844","386125N1217307W001",39.91,-122.07
"10314","17845","386134N1219244W001",39.91,-122.07
"10315","17846","386135N1218950W001",39.91,-122.07
"10316","17847","386138N1217109W001",39.91,-122.07
"10317","17848","386148N1219868W001",39.91,-122.07
"10318","17849","386151N1214467W001",39.91,-122.07
"10319","17850","386154N1228860W001",39.91,-122.07
"10320","17851","386160N1215054W001",39.91,-122.07
"10321","17852","386175N1214116W001",39.91,-122.07
"10322","17853","386176N1212465W001",39.91,-122.07
"10323","17855","386177N1216456W001",39.91,-122.07
"10324","17856","386178N1214240W001",39.91,-122.07
"10325","17857","386178N1226833W001",39.91,-122.07
"10326","17858","386180N1219524W001",39.91,-122.07
"10327","17859","386183N1216582W001",39.91,-122.07
"10328","17860","386186N1216738W001",39.91,-122.07
"10329","17861","386191N1218180W001",39.91,-122.07
"10330","17862","386193N1217623W001",39.91,-122.07
"10331","17863","386194N1213326W001",39.91,-122.07
"10332","17864","386198N1213961W001",39.91,-122.07
"10333","17865","386199N1215386W001",39.91,-122.07
"10334","17866","386202N1214316W001",39.91,-122.07
"10335","17867","386215N1217107W001",39.91,-122.07
"10336","17868","386222N1219895W001",39.91,-122.07
"10337","17870","386230N1213360W001",39.91,-122.07
"10338","17871","386238N1213744W001",39.91,-122.07
"10339","17872","386250N1213591W001",39.91,-122.07
"10340","17873","386256N1216497W001",39.91,-122.07
"10341","17874","386279N1213586W001",39.91,-122.07
"10342","17875","386280N1213493W001",39.91,-122.07
"10343","17879","386292N1214877W001",39.91,-122.07
"10344","17880","386305N1213978W001",39.91,-122.07
"10345","17881","386310N1213864W001",39.91,-122.07
"10346","17882","386312N1212295W001",39.91,-122.07
"10347","17883","386326N1218627W001",39.91,-122.07
"10348","17884","386330N1217103W001",39.91,-122.07
"10349","17885","386344N1214126W001",39.91,-122.07
"10350","17886","386350N1227869W001",39.91,-122.07
"10351","17887","386352N1219951W001",39.91,-122.07
"10352","17888","386354N1220091W001",39.91,-122.07
"10353","17889","386359N1219850W001",39.91,-122.07
"10354","17890","386362N1213751W001",39.91,-122.07
"10355","17891","386364N1218120W001",39.91,-122.07
"10356","17892","386376N1218209W001",39.91,-122.07
"10357","17893","386389N1213428W001",39.91,-122.07
"10358","17894","386389N1227710W001",39.91,-122.07
"10359","17895","386391N1226892W001",39.91,-122.07
"10360","17896","386398N1216825W001",39.91,-122.07
"10361","17897","386401N1216605W001",39.91,-122.07
"10362","17898","386404N1217921W001",39.91,-122.07
"10363","17899","386409N1217963W001",39.91,-122.07
"10364","17900","386410N1213995W001",39.91,-122.07
"10365","17901","386421N1215583W001",39.91,-122.07
"10366","17902","386424N1217101W001",39.91,-122.07
"10367","17903","386426N1228818W001",39.91,-122.07
"10368","17905","386433N1212697W001",39.91,-122.07
"10369","17906","386433N1216990W001",39.91,-122.07
"10370","17907","386437N1219222W001",39.91,-122.07
"10371","17909","386451N1213066W001",39.91,-122.07
"10372","17910","386459N1213923W001",39.91,-122.07
"10373","17911","386460N1213843W001",39.91,-122.07
"10374","17917","386470N1216654W001",39.91,-122.07
"10375","17918","386472N1216814W001",39.91,-122.07
"10376","17919","386472N1218741W001",39.91,-122.07
"10377","17920","386475N1216888W001",39.91,-122.07
"10378","17922","386477N1217525W001",39.91,-122.07
"10379","17923","386478N1229208W001",39.91,-122.07
"10380","17925","386479N1217101W002",39.91,-122.07
"10381","17927","386481N1217888W001",39.91,-122.07
"10382","17928","386484N1213715W001",39.91,-122.07
"10383","17929","386484N1219151W001",39.91,-122.07
"10384","17930","386489N1215575W001",39.91,-122.07
"10385","17932","386490N1218377W001",39.91,-122.07
"10386","17933","386493N1228910W001",39.91,-122.07
"10387","17935","386501N1219887W001",39.91,-122.07
"10388","17936","386504N1212910W001",39.91,-122.07
"10389","17937","386516N1219428W001",39.91,-122.07
"10390","17939","386547N1215320W001",39.91,-122.07
"10391","17942","386556N1218143W001",39.91,-122.07
"10392","17943","386556N1227930W001",39.91,-122.07
"10393","17944","386572N1218896W001",39.91,-122.07
"10394","17945","386576N1214846W001",39.91,-122.07
"10395","17946","386578N1211879W001",39.91,-122.07
"10396","17947","386580N1214646W001",39.91,-122.07
"10397","17948","386583N1216680W001",39.91,-122.07
"10398","17949","386596N1212555W001",39.91,-122.07
"10399","17950","386609N1228132W001",39.91,-122.07
"10400","17951","386613N1212930W001",39.91,-122.07
"10401","17952","386615N1219977W001",39.91,-122.07
"10402","17953","386622N1218534W001",39.91,-122.07
"10403","17954","386622N1219342W001",39.91,-122.07
"10404","17955","386629N1216395W001",39.91,-122.07
"10405","17956","386635N1213486W001",39.91,-122.07
"10406","17957","386647N1212475W001",39.91,-122.07
"10407","17959","386652N1219419W001",39.91,-122.07
"10408","17960","386656N1228540W001",39.91,-122.07
"10409","17962","386668N1218114W001",39.91,-122.07
"10410","17964","386697N1213106W001",39.91,-122.07
"10411","17965","386703N1218710W001",39.91,-122.05
"10412","17967","386713N1220055W001",39.91,-122.05
"10413","17968","386720N1216719W001",39.91,-122.05
"10414","17969","386720N1217096W001",39.92,-122.16
"10415","17971","386731N1216436W001",39.93,-122.29
"10416","17972","386734N1219138W001",39.93,-122.29
"10417","17973","386750N1216490W001",39.93,-122.29
"10418","17974","386750N1219976W001",39.93,-122.24
"10419","17975","386751N1213155W001",39.93,-122.24
"10420","17976","386751N1219230W001",39.93,-122.23
"10421","17978","386752N1216509W001",39.93,-122.11
"10422","17979","386759N1216446W001",39.93,-122.11
"10423","17981","386760N1216716W001",39.93,-122.05
"10424","17982","386762N1216593W001",39.93,-122.04
"10425","17983","386767N1228670W001",39.93,-122.04
"10426","17984","386772N1216337W001",39.93,-122.04
"10427","17987","386774N1220264W001",39.93,-122.04
"10428","17988","386775N1218417W001",39.93,-122.04
"10429","17995","386784N1212899W001",39.93,-122.04
"10430","17999","386814N1213809W001",39.93,-122.04
"10431","18000","386818N1220032W001",39.93,-122.04
"10432","18003","386821N1218808W001",39.93,-122.04
"10433","18004","386829N1220827W001",39.93,-122.04
"10434","18005","386831N1229459W001",39.93,-122.04
"10435","18006","386836N1214536W001",39.93,-122.04
"10436","18010","386838N1220152W001",39.93,-122.04
"10437","18012","386838N1220640W001",39.93,-122.04
"10438","18013","386846N1228291W001",39.93,-122.04
"10439","18014","386848N1216146W001",39.93,-122.04
"10440","18015","386853N1216082W001",39.93,-122.04
"10441","18016","386854N1218361W001",39.93,-122.04
"10442","18017","386857N1216207W001",39.93,-122.04
"10443","18018","386857N1219660W001",39.93,-122.04
"10444","18019","386859N1213728W001",39.93,-122.04
"10445","18023","386874N1212206W001",39.93,-122.04
"10446","18025","386904N1214757W001",39.93,-122.04
"10447","18026","386909N1228512W001",39.93,-122.04
"10448","18027","386914N1217662W001",39.93,-122.04
"10449","18028","386922N1219644W001",39.93,-122.04
"10450","18029","386928N1219442W001",39.93,-122.04
"10451","18030","386929N1218266W001",39.93,-122.04
"10452","18031","386936N1220167W001",39.93,-122.04
"10453","18032","386956N1212761W001",39.93,-122.04
"10454","18033","386956N1215298W001",39.93,-122.04
"10455","18034","386964N1213120W001",39.93,-122.04
"10456","18035","386968N1217981W001",39.93,-122.04
"10457","18037","386974N1219280W001",39.93,-122.04
"10458","18038","386979N1212329W001",39.93,-122.04
"10459","18040","386982N1213992W002",39.93,-122.04
"10460","18041","386982N1219746W001",39.93,-122.04
"10461","18042","387000N1212180W001",39.93,-122.04
"10462","18043","387000N1213529W001",39.93,-122.04
"10463","18047","387014N1218208W001",39.93,-122.04
"10464","18048","387023N1215581W001",39.93,-122.04
"10465","18050","387044N1220866W001",39.93,-122.04
"10466","18052","387059N1229679W001",39.93,-122.04
"10467","18053","387067N1216993W001",39.93,-122.04
"10468","18054","387076N1229635W001",39.93,-122.04
"10469","18055","387085N1226084W001",39.93,-122.04
"10470","18056","387090N1217465W001",39.93,-122.04
"10471","18057","387092N1213300W001",39.93,-122.04
"10472","18058","387098N1220859W001",39.93,-122.04
"10473","18059","387099N1213570W001",39.93,-122.04
"10474","18060","387102N1218020W001",39.93,-122.04
"10475","18061","387102N1218131W001",39.93,-122.04
"10476","18062","387112N1218375W001",39.93,-122.04
"10477","18067","387125N1218297W001",39.93,-122.04
"10478","18068","387131N1221031W001",39.93,-122.04
"10479","18069","387131N1228855W001",39.93,-122.04
"10480","18070","387137N1214906W001",39.93,-122.04
"10481","18071","387138N1215047W001",39.93,-122.04
"10482","18072","387139N1215459W001",39.93,-122.04
"10483","18073","387141N1212431W001",39.93,-122.04
"10484","18074","387150N1229135W001",39.93,-122.04
"10485","18075","387157N1221533W001",39.93,-122.04
"10486","18076","387173N1219783W001",39.93,-122.04
"10487","18077","387180N1221278W001",39.93,-122.04
"10488","18078","387186N1218562W001",39.93,-122.04
"10489","18079","387191N1219897W001",39.93,-122.04
"10490","18080","387194N1219541W001",39.93,-122.04
"10491","18081","387196N1216083W001",39.93,-122.04
"10492","18082","387200N1219055W001",39.93,-122.04
"10493","18083","387207N1216909W001",39.93,-122.04
"10494","18084","387211N1228946W001",39.93,-122.04
"10495","18086","387216N1212470W001",39.93,-122.04
"10496","18087","387216N1213842W001",39.93,-122.04
"10497","18088","387216N1220463W001",39.93,-122.04
"10498","18089","387218N1214677W001",39.93,-122.04
"10499","18090","387222N1212920W001",39.93,-122.04
"10500","18092","387222N1217642W001",39.93,-122.04
"10501","18093","387228N1213298W001",39.93,-122.04
"10502","18095","387232N1220079W001",39.93,-122.04
"10503","18096","387238N1217715W001",39.93,-122.04
"10504","18097","387244N1217297W001",39.93,-122.04
"10505","18098","387249N1225442W001",39.93,-122.04
"10506","18099","387253N1215219W001",39.93,-122.04
"10507","18101","387310N1215056W001",39.93,-122.04
"10508","18102","387312N1214937W001",39.93,-122.04
"10509","18103","387321N1229135W001",39.93,-122.04
"10510","18104","387327N1219833W001",39.93,-122.04
"10511","18105","387331N1213610W002",39.93,-122.04
"10512","18106","387332N1218484W001",39.93,-122.04
"10513","18107","387333N1218080W001",39.93,-122.04
"10514","18108","387336N1217817W001",39.93,-122.04
"10515","18109","387341N1214620W001",39.93,-122.04
"10516","18110","387350N1217292W001",39.93,-122.04
"10517","18111","387351N1221207W001",39.93,-122.04
"10518","18112","387357N1218299W001",39.93,-122.04
"10519","18113","387363N1215312W001",39.93,-122.04
"10520","18114","387363N1215862W001",39.93,-122.04
"10521","18115","387366N1219984W001",39.93,-122.04
"10522","18116","387369N1225629W001",39.93,-122.04
"10523","18118","387374N1219467W001",39.93,-122.04
"10524","18119","387374N1221558W001",39.93,-122.04
"10525","18120","387377N1219421W001",39.93,-122.04
"10526","18121","387390N1226270W001",39.93,-122.04
"10527","18122","387392N1225678W001",39.93,-122.04
"10528","18124","387408N1216442W001",39.93,-122.04
"10529","18125","387421N1218213W001",39.93,-122.04
"10530","18126","387422N1214929W001",39.93,-122.04
"10531","18127","387422N1218012W001",39.93,-122.04
"10532","18128","387427N1215150W001",39.93,-122.04
"10533","18129","387430N1213121W001",39.93,-122.04
"10534","18130","387431N1226221W001",39.93,-122.04
"10535","18131","387432N1215588W001",39.93,-122.04
"10536","18133","387439N1215017W001",39.93,-122.04
"10537","18134","387439N1216191W001",39.93,-122.04
"10538","18135","387442N1220427W001",39.93,-122.04
"10539","18136","387447N1214384W001",39.93,-122.04
"10540","18137","387468N1225789W001",39.93,-122.04
"10541","18138","387480N1214946W001",39.93,-122.04
"10542","18142","387492N1220117W001",39.93,-122.04
"10543","18143","387493N1217939W001",39.93,-122.04
"10544","18144","387501N1219809W001",39.93,-122.04
"10545","18145","387505N1213191W001",39.93,-122.04
"10546","18146","387505N1218418W001",39.93,-122.04
"10547","18148","387506N1220252W001",39.93,-122.04
"10548","18149","387507N1226152W001",39.93,-122.04
"10549","18151","387509N1215060W001",39.93,-122.04
"10550","18152","387510N1212390W001",39.93,-122.04
"10551","18154","387510N1214647W001",39.93,-122.04
"10552","18155","387511N1213389W001",39.93,-122.04
"10553","18156","387511N1215230W001",39.93,-122.04
"10554","18158","387515N1212725W001",39.93,-122.04
"10555","18161","387515N1219619W001",39.93,-122.04
"10556","18163","387539N1213994W001",39.93,-122.04
"10557","18166","387569N1220163W001",39.93,-122.04
"10558","18167","387572N1218224W001",39.93,-122.04
"10559","18168","387576N1217289W001",39.93,-122.04
"10560","18169","387582N1215075W001",39.93,-122.04
"10561","18170","387605N1215901W001",39.93,-122.04
"10562","18171","387605N1215946W001",39.93,-122.04
